Location,Household Type,TimeFrame,DataFormat,Data,Fips
Riverdale,Families,2007,Dollars,79076.37497,208
Bay Ridge,Families,2007,Dollars,78828.07299,310
Fresh Meadows/Briarwood,All Households,2007,Dollars,78454.9106,408
Ridgewood/Glendale,Families with Children,2007,Dollars,77724.19336,405
Jamaica/St. Albans,Families,2007,Dollars,76369.17402,412
Riverdale,Families without Children,2007,Dollars,76288.29851,208
The Rockaways,Families without Children,2007,Dollars,76240.05699,414
Queens,Families with Children,2007,Dollars,76210.26076,36081
Borough Park,Families without Children,2007,Dollars,75909.46065,312
Sunnyside/Woodside,All Households,2007,Dollars,75591.63412,402
Queens,All Households,2007,Dollars,75442.65293,36081
Sunnyside/Woodside,Families,2007,Dollars,75202.86418,402
The Rockaways,Families,2007,Dollars,75093.6113,414
Throgs Neck,All Households,2007,Dollars,75046.78865,210
New York City,Families,2007,Dollars,75016.99242,3651000
Flushing,All Households,2007,Dollars,74253.6412,407
Brooklyn,Families without Children,2007,Dollars,74108.91663,36047
Flushing,Families with Children,2007,Dollars,74035.13547,407
Woodhaven,All Households,2007,Dollars,73881.89767,409
Sheepshead Bay,Families without Children,2007,Dollars,73512.99189,315
The Rockaways,Families with Children,2007,Dollars,73420.76544,414
Pelham Parkway,Families with Children,2007,Dollars,73382.45599,211
Pelham Parkway,Families,2007,Dollars,72863.15015,211
Bay Ridge,Families with Children,2007,Dollars,72841.86711,310
Elmhurst/Corona,Families without Children,2007,Dollars,72776.59917,404
Williamsbridge,Families,2007,Dollars,72762.41049,212
Riverdale,All Households,2007,Dollars,72658.83309,208
Flatbush/Midwood,Families without Children,2007,Dollars,72542.48589,314
Pelham Parkway,Families without Children,2007,Dollars,72298.44051,211
Bensonhurst,Families without Children,2007,Dollars,72247.36125,311
Ridgewood/Glendale,All Households,2007,Dollars,71999.05927,405
Bensonhurst,Families,2007,Dollars,71752.17617,311
East Flatbush,Families,2007,Dollars,71598.93838,317
Crown Heights North,Families without Children,2007,Dollars,71580.49309,308
Crown Heights South,Families without Children,2007,Dollars,71435.76851,309
Astoria,Families without Children,2007,Dollars,71034.22875,401
Bensonhurst,Families with Children,2007,Dollars,70544.71914,311
Flatbush/Midwood,Families,2007,Dollars,70357.42851,314
Astoria,Families,2007,Dollars,70321.9568,401
Bay Ridge,All Households,2007,Dollars,69848.05474,310
Astoria,Families with Children,2007,Dollars,69347.19419,401
Jackson Heights,All Households,2007,Dollars,69010.92237,403
New York City,All Households,2007,Dollars,69000.9903,3651000
Jackson Heights,Families without Children,2007,Dollars,68761.20153,403
Jamaica/St. Albans,All Households,2007,Dollars,68756.94493,412
Sunset Park,Families without Children,2007,Dollars,68427.76745,307
Crown Heights South,Families,2007,Dollars,68125.54848,309
Brooklyn,Families,2007,Dollars,67766.57476,36047
New York City,Families with Children,2007,Dollars,67011.73677,3651000
Coney Island,Families without Children,2007,Dollars,66424.32524,313
Jamaica/St. Albans,Families with Children,2007,Dollars,66353.38182,412
Manhattanville,Families with Children,2007,Dollars,66244.12895,109
Manhattanville,Families,2007,Dollars,66239.87234,109
Manhattanville,Families without Children,2007,Dollars,66229.94027,109
Williamsbridge,All Households,2007,Dollars,65944.74772,212
Astoria,All Households,2007,Dollars,65909.27601,401
Jackson Heights,Families,2007,Dollars,65774.4835,403
Flatbush/Midwood,Families with Children,2007,Dollars,65144.50592,314
Unionport/Soundview,Families without Children,2007,Dollars,64603.91706,209
East New York,Families without Children,2007,Dollars,64456.35473,305
Sheepshead Bay,All Households,2007,Dollars,64269.0641,315
Elmhurst/Corona,Families,2007,Dollars,63908.67152,404
Washington Heights,Families without Children,2007,Dollars,63605.03368,112
Elmhurst/Corona,All Households,2007,Dollars,63258.82979,404
Pelham Parkway,All Households,2007,Dollars,62905.53155,211
Bronx,Families without Children,2007,Dollars,62804.79189,36005
Borough Park,Families,2007,Dollars,62759.3881,312
Coney Island,Families,2007,Dollars,62749.45603,313
Williamsbridge,Families with Children,2007,Dollars,61856.98778,212
Bushwick,Families without Children,2007,Dollars,61813.00287,304
East Flatbush,All Households,2007,Dollars,61127.68942,317
The Rockaways,All Households,2007,Dollars,59646.39078,414
Jackson Heights,Families with Children,2007,Dollars,59504.50393,403
Sunnyside/Woodside,Families with Children,2007,Dollars,59503.08508,402
Manhattanville,All Households,2007,Dollars,59399.50768,109
Williamsburg/Greenpoint,Families without Children,2007,Dollars,59376.80578,301
Central Harlem,Families without Children,2007,Dollars,59131.34154,110
Brooklyn,Families with Children,2007,Dollars,58907.16033,36047
Bensonhurst,All Households,2007,Dollars,58874.52636,311
Brooklyn,All Households,2007,Dollars,58749.66594,36047
East Flatbush,Families with Children,2007,Dollars,58705.68102,317
Flatbush/Midwood,All Households,2007,Dollars,58480.08094,314
Williamsburg/Greenpoint,All Households,2007,Dollars,57940.91094,301
East New York,Families,2007,Dollars,57899.76375,305
Elmhurst/Corona,Families with Children,2007,Dollars,57461.33341,404
Crown Heights North,Families,2007,Dollars,57440.05038,308
Bedford Stuyvesant,Families without Children,2007,Dollars,57432.95604,303
Sunset Park,Families,2007,Dollars,56487.98967,307
Williamsburg/Greenpoint,Families,2007,Dollars,55608.29125,301
Coney Island,Families with Children,2007,Dollars,55490.52517,313
Crown Heights South,All Households,2007,Dollars,55182.63072,309
Sunset Park,All Households,2007,Dollars,54752.71359,307
Unionport/Soundview,Families,2007,Dollars,54397.99649,209
Bedford Park,Families without Children,2007,Dollars,54361.10591,207
Borough Park,All Households,2007,Dollars,53949.63406,312
Bronx,Families,2007,Dollars,53884.36611,36005
Crown Heights South,Families with Children,2007,Dollars,53153.64888,309
Washington Heights,Families,2007,Dollars,52851.4299,112
Concourse/Highbridge,Families without Children,2007,Dollars,52810.28271,204
East Harlem,Families without Children,2007,Dollars,52153.34663,111
Lower East Side,Families without Children,2007,Dollars,51885.18051,103
Bedford Stuyvesant,Families,2007,Dollars,51209.79914,303
Borough Park,Families with Children,2007,Dollars,51109.05948,312
Williamsburg/Greenpoint,Families with Children,2007,Dollars,51090.61419,301
University Heights,Families without Children,2007,Dollars,50497.52718,205
Crown Heights North,All Households,2007,Dollars,50398.20639,308
Washington Heights,All Households,2007,Dollars,50307.39882,112
Sunset Park,Families with Children,2007,Dollars,50017.94966,307
East Harlem,Families,2007,Dollars,49234.73429,111
Central Harlem,Families,2007,Dollars,49153.85879,110
Bronx,All Households,2007,Dollars,48462.86987,36005
Unionport/Soundview,All Households,2007,Dollars,47622.89976,209
Brownsville,Families without Children,2007,Dollars,47549.1186,316
Mott Haven,Families without Children,2007,Dollars,47326.35626,201
Hunts Point,Families without Children,2007,Dollars,47326.35626,202
Unionport/Soundview,Families with Children,2007,Dollars,47217.10339,209
East Harlem,Families with Children,2007,Dollars,47175.95621,111
Bronx,Families with Children,2007,Dollars,46411.18613,36005
East New York,All Households,2007,Dollars,45928.77087,305
Crown Heights North,Families with Children,2007,Dollars,45752.83118,308
Lower East Side,All Households,2007,Dollars,45457.70654,103
East New York,Families with Children,2007,Dollars,45199.47249,305
Lower East Side,Families,2007,Dollars,45158.32531,103
Bushwick,Families,2007,Dollars,44829.14784,304
Bushwick,All Households,2007,Dollars,44738.34025,304
Bedford Park,Families,2007,Dollars,44532.60434,207
Bedford Stuyvesant,All Households,2007,Dollars,44488.61941,303
Coney Island,All Households,2007,Dollars,44369.43447,313
Central Harlem,All Households,2007,Dollars,44312.67973,110
East Harlem,All Households,2007,Dollars,43555.00399,111
Morrisania,Families without Children,2007,Dollars,43014.41513,203
East Tremont,Families without Children,2007,Dollars,43014.41513,206
Bedford Park,All Households,2007,Dollars,42937.79623,207
Concourse/Highbridge,Families,2007,Dollars,42827.12449,204
Central Harlem,Families with Children,2007,Dollars,42682.39991,110
Brownsville,Families,2007,Dollars,42256.73939,316
Bedford Park,Families with Children,2007,Dollars,42236.87522,207
Washington Heights,Families with Children,2007,Dollars,39184.88925,112
Bedford Stuyvesant,Families with Children,2007,Dollars,38452.75314,303
Lower East Side,Families with Children,2007,Dollars,38160.46625,103
Brownsville,Families with Children,2007,Dollars,37893.71898,316
University Heights,Families,2007,Dollars,36422.35243,205
Morrisania,Families,2007,Dollars,36131.4844,203
East Tremont,Families,2007,Dollars,36131.4844,206
Mott Haven,Families,2007,Dollars,35968.31453,201
Hunts Point,Families,2007,Dollars,35968.31453,202
Brownsville,All Households,2007,Dollars,35891.69563,316
Concourse/Highbridge,All Households,2007,Dollars,35214.8954,204
Bushwick,Families with Children,2007,Dollars,34333.7781,304
University Heights,All Households,2007,Dollars,34217.4309,205
University Heights,Families with Children,2007,Dollars,32073.52071,205
Morrisania,Families with Children,2007,Dollars,31954.33577,203
East Tremont,Families with Children,2007,Dollars,31954.33577,206
Concourse/Highbridge,Families with Children,2007,Dollars,31840.82629,204
Mott Haven,Families with Children,2007,Dollars,31325.77705,201
Hunts Point,Families with Children,2007,Dollars,31325.77705,202
Mott Haven,All Households,2007,Dollars,29550.77265,201
Hunts Point,All Households,2007,Dollars,29550.77265,202
Morrisania,All Households,2007,Dollars,29310.98389,203
East Tremont,All Households,2007,Dollars,29310.98389,206
Upper East Side,Families with Children,2006,Dollars,291797.00951,108
Upper West Side,Families with Children,2006,Dollars,291797.00951,107
Upper East Side,Families,2006,Dollars,259797.09047,108
Upper West Side,Families,2006,Dollars,245830.2266,107
Upper East Side,Families without Children,2006,Dollars,234561.0261,108
Battery Park/Tribeca,Families with Children,2006,Dollars,228957.06454,101
Greenwich Village,Families with Children,2006,Dollars,228957.06454,102
Battery Park/Tribeca,Families,2006,Dollars,205570.9932,101
Greenwich Village,Families,2006,Dollars,205570.9932,102
Murray Hill/Stuyvesant,Families with Children,2006,Dollars,195419.37524,106
Murray Hill/Stuyvesant,Families,2006,Dollars,195340.59005,106
Murray Hill/Stuyvesant,Families without Children,2006,Dollars,195301.19745,106
Battery Park/Tribeca,Families without Children,2006,Dollars,192513.07702,101
Greenwich Village,Families without Children,2006,Dollars,192513.07702,102
Upper West Side,Families without Children,2006,Dollars,183058.85392,107
Chelsea/Clinton,Families without Children,2006,Dollars,166163.80707,104
Midtown Business District,Families without Children,2006,Dollars,166163.80707,105
Chelsea/Clinton,Families,2006,Dollars,148523.21886,104
Midtown Business District,Families,2006,Dollars,148523.21886,105
Tottenville,Families with Children,2006,Dollars,143408.01728,503
Upper East Side,All Households,2006,Dollars,140415.63895,108
Battery Park/Tribeca,All Households,2006,Dollars,138415.37044,101
Greenwich Village,All Households,2006,Dollars,138415.37044,102
Park Slope,Families without Children,2006,Dollars,133012.74882,306
Upper West Side,All Households,2006,Dollars,132232.19182,107
Tottenville,Families,2006,Dollars,130992.05453,503
Murray Hill/Stuyvesant,All Households,2006,Dollars,130891.38456,106
Bayside,Families with Children,2006,Dollars,129066.19427,411
Tottenville,Families without Children,2006,Dollars,125878.31194,503
Park Slope,Families,2006,Dollars,123513.29718,306
Tottenville,All Households,2006,Dollars,119539.0219,503
Park Slope,Families with Children,2006,Dollars,118530.86324,306
Bayside,Families,2006,Dollars,117818.87853,411
Staten Island,Families without Children,2006,Dollars,116747.9835,36085
St. George,Families without Children,2006,Dollars,115646.4498,501
Queens Village,Families without Children,2006,Dollars,115153.31285,413
Staten Island,Families,2006,Dollars,114903.8264,36085
Staten Island,Families with Children,2006,Dollars,113088.84901,36085
Bayside,Families without Children,2006,Dollars,112099.65714,411
South Beach,Families with Children,2006,Dollars,111073.99065,502
Park Slope,All Households,2006,Dollars,108263.98546,306
Rego Park/Forest Hills,Families with Children,2006,Dollars,108230.4288,406
Rego Park/Forest Hills,Families,2006,Dollars,107673.09651,406
Rego Park/Forest Hills,Families without Children,2006,Dollars,107480.51049,406
South Beach,Families,2006,Dollars,107231.02404,502
Queens Village,Families,2006,Dollars,107165.36972,413
Chelsea/Clinton,All Households,2006,Dollars,106079.88484,104
Midtown Business District,All Households,2006,Dollars,106079.88484,105
Manhattan,Families without Children,2006,Dollars,105427.71853,36061
Canarsie,Families without Children,2006,Dollars,105340.17942,318
South Beach,Families without Children,2006,Dollars,105038.16951,502
Chelsea/Clinton,Families with Children,2006,Dollars,104953.54838,104
Midtown Business District,Families with Children,2006,Dollars,104953.54838,105
Throgs Neck,Families with Children,2006,Dollars,104311.59496,210
Manhattan,Families,2006,Dollars,103393.89337,36061
Bay Ridge,Families without Children,2006,Dollars,102220.86939,310
South Beach,All Households,2006,Dollars,100728.32769,502
Fort Greene/Brooklyn Hts,Families with Children,2006,Dollars,100604.31396,302
Staten Island,All Households,2006,Dollars,100115.55396,36085
Manhattan,Families with Children,2006,Dollars,99800.41319,36061
Canarsie,Families,2006,Dollars,98453.76999,318
Bayside,All Households,2006,Dollars,98440.63913,411
St. George,Families,2006,Dollars,98436.26217,501
Throgs Neck,Families,2006,Dollars,97838.07831,210
